,mesa,CONSENSO FEDERAL,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,FRENTE DE TODOS,FRENTE NOS,JUNTOS POR EL CAMBIO,localidad,pmale,pfemale,18-25,25-35,35-45,45-55,55-65,65-75,>75,18-25_m,25-35_m,35-45_m,45-55_m,55-65_m,65-75_m,>75_m,18-25_f,25-35_f,35-45_f,45-55_f,55-65_f,65-75_f,>75_f
243,244,-0.02154933092905862,-0.008468446441214974,0.0032702211219609034,0.002388993311837489,0.04553859319366127,MANZANARES,46.57142857142857,53.42857142857142,21.22093023255814,21.80232558139535,23.546511627906977,15.406976744186045,9.883720930232558,5.232558139534883,2.9069767441860463,27.71739130434783,21.195652173913047,22.82608695652174,13.043478260869565,9.239130434782608,3.260869565217391,2.717391304347826,13.750000000000002,22.5,24.375,18.125,10.625,7.5,3.125
244,245,-0.015133431473495336,-0.015554032167759593,-0.015914547048557548,-0.006975416708772258,0.07583375894117872,MANZANARES,50.28571428571429,49.714285714285715,24.781341107871718,20.40816326530612,21.282798833819246,16.61807580174927,11.078717201166182,3.7900874635568513,2.0408163265306123,24.117647058823533,21.764705882352942,18.823529411764707,14.705882352941178,12.941176470588234,4.117647058823529,3.5294117647058822,25.433526011560694,19.07514450867052,23.69942196531792,18.497109826589593,9.248554913294797,3.4682080924855487,0.5780346820809248
245,246,-0.01003588839865708,-0.021617936481393346,-0.008363669106391747,-0.003231242201669646,0.05440115254498912,MANZANARES,51.14285714285714,48.85714285714285,27.53623188405797,22.02898550724637,20.57971014492753,15.072463768115945,8.695652173913043,3.4782608695652173,2.608695652173913,29.58579881656805,19.526627218934916,19.526627218934916,15.384615384615385,8.284023668639055,4.142011834319527,3.5502958579881656,25.568181818181817,24.431818181818183,21.59090909090909,14.772727272727273,9.090909090909092,2.8409090909090913,1.7045454545454544
246,247,-0.028039414577597448,0.009938173211611844,-0.015094430758827215,-0.009346471525865816,0.06600492682219972,MANZANARES,43.14285714285715,56.85714285714286,30.945558739255013,22.063037249283667,20.057306590257877,14.040114613180515,4.584527220630372,6.303724928366762,2.005730659025788,30.808080808080806,27.777777777777782,21.717171717171716,9.090909090909092,3.0303030303030303,6.0606060606060606,1.5151515151515151,31.12582781456953,14.569536423841061,17.880794701986755,20.52980132450331,6.622516556291392,6.622516556291392,2.6490066225165565
247,248,-0.006823890736390351,0.028475251955131134,-0.05269701314946462,-0.01616479035095748,0.06651259521412373,MANZANARES,55.14285714285714,44.85714285714285,27.74566473988439,20.809248554913296,21.965317919075147,13.872832369942195,9.53757225433526,3.757225433526012,2.312138728323699,28.57142857142857,18.181818181818183,24.025974025974026,14.935064935064936,9.740259740259743,2.5974025974025974,1.9480519480519483,27.08333333333333,22.916666666666664,20.3125,13.020833333333336,9.375,4.6875,2.604166666666667
248,249,0.0026153754184600753,-0.012279810298102978,-0.05053901641957592,-0.0011756735214410972,0.09079088952654224,MANZANARES,50.57142857142857,49.42857142857143,27.35294117647059,19.705882352941178,20.294117647058822,12.352941176470587,10.882352941176471,7.352941176470589,2.0588235294117645,30.90909090909091,20.60606060606061,19.393939393939394,10.909090909090908,7.878787878787877,7.272727272727272,3.0303030303030303,24.0,18.857142857142858,21.142857142857142,13.714285714285715,13.714285714285715,7.428571428571429,1.1428571428571428
249,250,0.007305212426459411,-0.007695981590430501,-0.07491370514295631,-0.0021492304018409583,0.09964070946312659,MANZANARES,60.28571428571429,39.714285714285715,21.965317919075147,23.69942196531792,25.433526011560694,13.583815028901732,7.803468208092487,4.335260115606936,3.1791907514450863,27.73722627737226,13.86861313868613,30.656934306569344,13.138686131386864,8.75912408759124,2.9197080291970803,2.9197080291970803,18.181818181818183,30.143540669856463,22.00956937799043,13.875598086124404,7.177033492822965,5.263157894736842,3.3492822966507183
250,251,-0.02340043300013818,-0.006371205490810265,-0.0525386936293703,0.00398164355797135,0.1088690174581971,MANZANARES,47.714285714285715,52.28571428571429,23.631123919308358,20.461095100864554,21.037463976945244,18.443804034582133,9.221902017291066,4.322766570605188,2.8818443804034577,24.72527472527473,22.52747252747253,18.131868131868128,17.582417582417587,7.6923076923076925,6.043956043956044,3.296703296703297,22.424242424242426,18.181818181818183,24.24242424242424,19.393939393939394,10.909090909090908,2.4242424242424243,2.4242424242424243
251,252,-0.00877714638121669,0.0038544557508479807,-0.07001894189683278,0.0015748204924893178,0.10072243513501605,MANZANARES,54.0,46.0,27.61627906976744,17.732558139534884,20.63953488372093,15.69767441860465,9.011627906976743,6.104651162790698,3.1976744186046515,29.559748427672954,17.610062893081764,22.641509433962263,14.465408805031444,7.547169811320754,6.289308176100628,1.8867924528301887,25.94594594594595,17.83783783783784,18.918918918918923,16.756756756756758,10.27027027027027,5.9459459459459465,4.3243243243243255
252,253,-0.025317464534296792,0.00487753041814994,-0.05352531746453437,0.008766803039158387,0.07983635300993569,MANZANARES,51.42857142857142,48.57142857142857,21.929824561403507,21.929824561403507,21.929824561403507,18.128654970760234,8.771929824561402,5.5555555555555545,1.7543859649122806,23.49397590361446,19.87951807228916,21.686746987951807,21.084337349397593,7.831325301204821,4.216867469879518,1.8072289156626504,20.454545454545453,23.863636363636363,22.15909090909091,15.340909090909092,9.659090909090908,6.8181818181818175,1.7045454545454544
253,254,-0.01317799847211612,0.0038197097020626417,-0.11755156608097783,-0.014323911382734913,0.1444805194805195,MANZANARES,42.767295597484285,57.232704402515715,23.417721518987346,21.518987341772156,22.78481012658228,11.39240506329114,10.126582278481012,5.69620253164557,5.063291139240507,22.222222222222218,18.88888888888889,25.555555555555554,10.0,12.222222222222221,5.5555555555555545,5.5555555555555545,25.0,25.0,19.11764705882353,13.235294117647062,7.352941176470589,5.882352941176469,4.411764705882354
254,255,0.001056798040624314,-0.0016919863642541506,-0.1310512782818295,0.0025435270426574716,0.1556433292744152,PRESIDENTE DERQUI,42.285714285714285,57.714285714285715,14.195583596214512,25.236593059936908,20.820189274447948,19.558359621451107,11.35646687697161,5.047318611987381,3.785488958990536,11.695906432748535,27.485380116959067,19.883040935672515,19.298245614035086,12.280701754385964,5.263157894736842,4.093567251461988,17.123287671232873,22.602739726027394,21.917808219178077,19.863013698630137,10.273972602739725,4.794520547945205,3.4246575342465757
255,256,-0.04238424221771433,0.0014434560646051087,-0.08274314519110526,0.005754535313236395,0.143741219511411,PRESIDENTE DERQUI,52.0,48.0,16.822429906542055,23.676012461059194,20.87227414330218,15.26479750778816,12.149532710280376,4.984423676012462,6.230529595015576,17.482517482517483,21.67832167832168,16.783216783216783,18.181818181818183,17.482517482517483,3.4965034965034967,4.895104895104895,16.292134831460675,25.280898876404496,24.15730337078652,12.921348314606742,7.865168539325843,6.179775280898876,7.303370786516854
256,257,-0.02894882313578309,0.0013499752698495834,-0.11407872916121153,-0.00594687381804428,0.17747519711384596,PRESIDENTE DERQUI,44.57142857142857,55.42857142857143,19.10828025477707,24.203821656050955,20.063694267515928,15.92356687898089,9.554140127388537,5.414012738853503,5.7324840764331215,17.791411042944784,25.766871165644172,23.31288343558282,12.883435582822086,9.202453987730062,6.7484662576687136,4.294478527607362,20.52980132450331,22.516556291390724,16.556291390728482,19.205298013245034,9.933774834437086,3.9735099337748343,7.284768211920531
257,258,-0.018945912028394532,-0.0061774102154967155,-0.08988010192553042,0.005690726236785662,0.14185447453773709,PRESIDENTE DERQUI,39.714285714285715,60.28571428571429,21.1038961038961,20.129870129870127,25.324675324675322,15.259740259740257,8.441558441558442,4.870129870129872,4.870129870129872,18.857142857142858,21.142857142857142,24.0,18.857142857142858,7.428571428571429,5.7142857142857135,4.0,24.060150375939852,18.79699248120301,27.06766917293233,10.526315789473683,9.774436090225564,3.7593984962406015,6.015037593984963
258,259,-0.031214625011901868,0.0010262052622113174,-0.06485194079747786,0.004152428509463303,0.10374723612242531,PRESIDENTE DERQUI,42.857142857142854,57.14285714285714,12.580645161290322,22.58064516129032,27.096774193548388,17.419354838709676,8.38709677419355,7.096774193548387,4.838709677419356,13.414634146341465,19.51219512195122,32.31707317073171,18.902439024390247,7.926829268292682,3.658536585365853,4.2682926829268295,11.643835616438356,26.02739726027397,21.232876712328764,15.753424657534245,8.904109589041097,10.958904109589039,5.479452054794519
259,260,-0.01061644051453025,-0.008076561899299804,-0.026022726556542253,0.0007625938274016947,0.07412916196610553,PRESIDENTE DERQUI,44.28571428571429,55.714285714285715,14.886731391585762,19.41747572815534,24.271844660194176,19.093851132686087,11.003236245954692,6.148867313915857,5.17799352750809,15.527950310559005,19.254658385093173,22.360248447204967,22.360248447204967,11.801242236024844,5.590062111801243,3.1055900621118013,14.189189189189188,19.594594594594593,26.35135135135135,15.54054054054054,10.135135135135137,6.756756756756758,7.432432432432432
260,261,-0.033303450281062214,0.004530916844349676,-0.093683368869936,0.00648139174258577,0.1370784066679589,PRESIDENTE DERQUI,49.714285714285715,50.28571428571429,23.31288343558282,16.56441717791411,25.460122699386503,17.484662576687114,7.05521472392638,5.214723926380368,4.9079754601227,20.754716981132077,20.12578616352201,24.52830188679245,18.238993710691823,8.176100628930818,4.402515723270441,3.7735849056603774,25.748502994011968,13.17365269461078,26.34730538922156,16.766467065868262,5.9880239520958085,5.9880239520958085,5.9880239520958085
261,262,-0.03385473439430274,-0.013035026524235157,-0.08203437250199846,0.01991134365235085,0.13059552358113508,PRESIDENTE DERQUI,47.714285714285715,52.28571428571429,18.808777429467085,21.31661442006269,25.078369905956112,13.79310344827586,10.658307210031348,5.9561128526645755,4.38871473354232,21.019108280254773,24.203821656050955,21.656050955414013,12.101910828025478,12.101910828025478,7.0063694267515935,1.9108280254777068,16.666666666666664,18.51851851851852,28.395061728395056,15.432098765432098,9.25925925925926,4.938271604938271,6.790123456790122
262,263,-0.01897901984982872,-0.013483120148556533,-0.08378507745008706,-0.0026527952388092427,0.13966678585022085,PRESIDENTE DERQUI,45.714285714285715,54.28571428571429,13.183279742765274,27.00964630225081,20.578778135048235,12.218649517684886,12.218649517684886,8.038585209003216,6.752411575562703,11.320754716981131,30.817610062893078,21.383647798742142,13.836477987421384,10.691823899371071,8.805031446540882,3.1446540880503147,15.13157894736842,23.02631578947368,19.736842105263158,10.526315789473683,13.815789473684212,7.236842105263157,10.526315789473683
263,264,-0.017909413700528266,-0.018893796368465117,-0.10114026731329928,-0.004084755059034096,0.1506018879362605,PRESIDENTE DERQUI,41.714285714285715,58.28571428571429,19.34426229508197,23.27868852459016,21.639344262295083,12.786885245901637,9.18032786885246,9.836065573770492,3.9344262295081966,17.575757575757574,22.424242424242426,27.27272727272727,12.12121212121212,7.878787878787877,9.696969696969695,3.0303030303030303,21.428571428571427,24.285714285714285,15.0,13.571428571428573,10.714285714285714,10.0,5.0
264,265,-0.02393345216874629,-0.007961972667855019,-0.11280154486036842,-0.005799168152109329,0.16030005941770648,PRESIDENTE DERQUI,50.0,50.0,18.300653594771237,19.607843137254907,22.87581699346405,16.013071895424837,11.764705882352938,6.535947712418301,4.901960784313727,19.402985074626862,18.65671641791045,27.611940298507466,17.164179104477608,10.44776119402985,4.477611940298506,2.238805970149253,17.441860465116278,20.348837209302324,19.186046511627904,15.116279069767439,12.790697674418604,8.13953488372093,6.9767441860465125
265,266,-0.02190579832319177,-0.025234891099428294,-0.09898992995417133,-0.001492880462271813,0.1809297549162362,PRESIDENTE DERQUI,40.57142857142857,59.42857142857143,15.822784810126587,23.734177215189877,22.468354430379748,15.18987341772152,9.49367088607595,8.227848101265822,5.063291139240507,14.124293785310734,28.813559322033896,25.423728813559322,14.124293785310734,6.779661016949151,6.779661016949151,3.954802259887006,17.985611510791365,17.26618705035971,18.705035971223023,16.546762589928058,12.949640287769785,10.071942446043163,6.474820143884893
266,267,-0.009451209285163194,-0.00866290966421791,-0.07586125926671367,0.012478615276240314,0.11400154305457716,PRESIDENTE DERQUI,42.66666666666667,57.33333333333334,20.22058823529412,24.264705882352942,21.69117647058824,12.5,12.5,5.147058823529411,3.6764705882352944,20.0,26.0,20.0,13.333333333333336,12.666666666666668,5.333333333333334,2.666666666666667,20.491803278688526,22.131147540983605,23.770491803278688,11.475409836065571,12.295081967213116,4.918032786885246,4.918032786885246
267,268,-0.03669899117139226,0.003290366718429312,-0.014486300997969326,-0.03238242097147263,0.09415552683875039,LA LONJA,42.857142857142854,57.14285714285714,28.529411764705877,15.882352941176471,12.352941176470587,21.176470588235293,10.882352941176471,7.647058823529411,3.5294117647058822,28.64583333333333,15.104166666666664,17.1875,19.270833333333336,9.375,7.291666666666668,3.125,28.378378378378375,16.89189189189189,6.081081081081082,23.64864864864865,12.837837837837837,8.108108108108109,4.0540540540540535
268,269,-0.05257513078118502,-0.005362575787423118,-0.007733782768256453,-0.005158287185997475,0.08073777369200574,LA LONJA,51.714285714285715,48.28571428571429,24.9266862170088,13.78299120234604,19.06158357771261,18.181818181818183,11.143695014662757,9.677419354838712,3.2258064516129035,20.24539877300613,17.177914110429448,20.24539877300613,17.791411042944784,11.65644171779141,8.588957055214724,4.294478527607362,29.21348314606741,10.674157303370784,17.97752808988764,18.539325842696627,10.674157303370784,10.674157303370784,2.247191011235955
269,270,-0.015297826447652232,0.003235440517670482,-0.01742160278745644,-0.012709474033515845,0.05404015264642448,LA LONJA,47.714285714285715,52.28571428571429,20.943952802359885,18.584070796460182,14.749262536873154,21.53392330383481,13.86430678466077,6.1946902654867255,4.1297935103244825,17.51412429378531,17.51412429378531,14.689265536723163,29.378531073446325,12.429378531073446,5.084745762711865,3.3898305084745757,24.691358024691358,19.753086419753085,14.814814814814813,12.962962962962964,15.432098765432098,7.4074074074074066,4.938271604938271
270,271,-0.022354484829629227,-0.0021967616702963737,0.014062521135714962,-0.010975692236936436,0.04381078631623092,LA LONJA,46.28571428571429,53.714285714285715,23.88059701492537,16.417910447761194,11.044776119402986,22.089552238805965,12.53731343283582,8.358208955223883,5.6716417910447765,20.57142857142857,18.857142857142858,12.571428571428573,22.285714285714285,13.142857142857142,8.0,4.571428571428571,27.500000000000004,13.750000000000002,9.375,21.875,11.875,8.75,6.875000000000001
